codice_articolo,tipo_collo_1,tipo_collo_2,unita_misura_2,operatore_conversione,fattore_conversione
2140004/6SV2700     ,REP05,     ,,*,0.0000
2140004/6SV2750     ,REP05,     ,,*,0.0000
2140004/6SV2825     ,REP05,     ,,*,0.0000
2140004/6SV2850     ,REP05,     ,,*,0.0000
2140004251          ,REP05,     ,,*,0.0000
2140005/7SV2450     ,REP05,,,*,0.0000
2140005/7SV2480     ,REP05,     ,,*,0.0000
2140005/7SV2500     ,REP05,     ,,*,0.0000
2140005/7SV2520     ,REP05,     ,,*,0.0000
2140005/7SV2550     ,REP05,     ,,*,0.0000
2140005/7SV2565     ,REP05,,,*,0.0000
2140005/7SV2600     ,REP05,     ,,*,0.0000
2140005/7SV2650     ,REP05,     ,,*,0.0000
2140005/7SV2700     ,REP05,     ,,*,0.0000
2140005/7SV2750     ,REP05,,,*,0.0000
2140005/7SV2760     ,REP05,     ,,*,0.0000
2140005/7SV2765     ,REP05,     ,,*,0.0000
2140005/7SV2825     ,REP05,     ,,*,0.0000
2140005/7SV2845     ,REP05,,,*,0.0000
2140005/7SV2925     ,REP05,     ,,*,0.0000
2140005/7SV2945     ,REP05,     ,,*,0.0000
2140005/7SV2950     ,REP05,     ,,*,0.0000
2140005/7SV3010     ,REP05,     ,,*,0.0000
2140005/7SV3150     ,REP05,,,*,0.0000
2140005/7SV3370     ,REP05,     ,,*,0.0000
2140005/7SV3500     ,REP05,     ,,*,0.0000
2140005/7SV3660     ,REP05,     ,,*,0.0000
2140005/7SV3825     ,REP05,,,*,0.0000
2140005/7SV5270     ,REP05,     ,,*,0.0000
2140005/7V3345      ,REP05,     ,,*,0.0000
2140005/8SV2000     ,REP05,     ,,*,0.0000
2140005/8SV2110     ,REP05,     ,,*,0.0000
2140005/8SV2140     ,REP05,     ,,*,0.0000
2140005/8SV2375     ,REP05,     ,,*,0.0000
2140005/8SV2500     ,REP05,     ,,*,0.0000
2140006/0SV3345     ,REP05,     ,,*,0.0000
2140006/0SV3370     ,REP05,     ,,*,0.0000
2140006/10SV2880    ,REP05,     ,,*,0.0000
2140008/12SV2880    ,REP05,     ,,*,0.0000
214000AFA416522     ,REP05,     ,,*,0.0000
2140010/14SV1440    ,REP05,     ,,*,0.0000
2140016003080       ,REP05,     ,,*,0.0000
2140016003150       ,REP05,     ,,*,0.0000
21400162016         ,REP05,     ,,*,0.0000
2140016304          ,REP05,,,*,0.0000
214002352019        ,REP05,     ,,*,0.0000
21400370000B        ,REP05,     ,,*,0.0000
214003M5911         ,REP05,     ,,*,0.0000
214003M6051         ,REP05,     ,,*,0.0000
214004/60SV3010     ,REP05,     ,,*,0.0000
214004/60SV5300     ,REP05,     ,,*,0.0000
214004540252600K    ,REP05,,,*,0.0000
214005/70SV5300     ,REP05,     ,,*,0.0000
2140052450502       ,REP05,     ,,*,0.0000
2140052460602       ,REP05,,,*,0.0000
2140052480802       ,REP05,,,*,0.0000
214006/10SV1735     ,REP05,     ,,*,0.0000
214006/10SV2000     ,REP05,     ,,*,0.0000
214006/10SV2140     ,REP05,     ,,*,0.0000
214006/10SV2450     ,REP05,     ,,*,0.0000
214006/10SV2465     ,REP05,     ,,*,0.0000
214006/10SV2655     ,REP05,     ,,*,0.0000
214006/10SV2700     ,REP05,     ,,*,0.0000
214006/10SV2750     ,REP05,     ,,*,0.0000
214006/10SV2760     ,REP05,     ,,*,0.0000
214006/10SV2825     ,REP05,     ,,*,0.0000
214006/10SV2845     ,REP05,     ,,*,0.0000
214006/10SV2950     ,REP05,,,*,0.0000
214006/10SV3010     ,REP05,     ,,*,0.0000
214006/10SV3120     ,REP05,     ,,*,0.0000
214006/10SV3150     ,REP05,     ,,*,0.0000
214006/10SV3580     ,REP05,     ,,*,0.0000
214006909101        ,REP05,     ,,*,0.0000
214007003072        ,REP05,     ,,*,0.0000
214008/11SV2825     ,REP05,     ,,*,0.0000
214008/12SV1330     ,REP05,     ,,*,0.0000
214008/12SV1335     ,REP05,     ,,*,0.0000
214008/455034       ,REP05,     ,,*,0.0000
214008160TOP-L      ,REP05,,,*,0.0000
2140088PBS-10       ,REP05,     ,,*,0.0000
21400990800035      ,REP05,     ,,*,0.0000
21400F11152         ,REP05,,,*,0.0000
21400F11164.11      ,REP05,,,*,0.0000
21400FG24/CU1       ,REP05,,,*,0.0000
21400FG51/180       ,REP05,     ,,*,0.0000
21400FG51/230       ,REP05,     ,,*,0.0000
21400FG52/180       ,REP05,     ,,*,0.0000
21400FG52/230       ,REP05,     ,,*,0.0000
21400FG53/180       ,REP05,     ,,*,0.0000
21400FG53/230       ,REP05,     ,,*,0.0000
21400FG54/180       ,REP05,     ,,*,0.0000
21400FG54/230       ,REP05,     ,,*,0.0000
21400FG625TX/S8     ,REP05,     ,,*,0.0000
21400GR0323019      ,REP05,,,*,0.0000
21400GRFRZ23019     ,REP05,,,*,0.0000
21400GRFRZ23032     ,REP05,,,*,0.0000
21400HG5012K        ,REP05,     ,,*,0.0000
21400MAPA41509      ,REP05,     ,,*,0.0000
21400PD0063-10      ,REP05,     ,,*,0.0000
21400PEN090/060     ,REP05,     ,,*,0.0000
21400SVEV23120      ,REP05,,,*,0.0000
21400TITANIC42      ,REP05,     ,,*,0.0000
214010/14SV1240     ,REP05,     ,,*,0.0000
214017050.18080     ,REP05,     ,,*,0.0000
21401A11309T01750   ,REP05,     ,,*,0.0000
21401A14113R05800   ,REP05,     ,,*,0.0000
214025390101601     ,REP05,     ,,*,0.0000
214025390122001     ,REP05,     ,,*,0.0000
214025390162501     ,REP05,     ,,*,0.0000
214025390203201     ,REP05,     ,,*,0.0000
214025390254001     ,REP05,     ,,*,0.0000
214025390325001     ,REP05,     ,,*,0.0000
214025390406001     ,REP05,     ,,*,0.0000
214025390507001     ,REP05,     ,,*,0.0000
214025390608001     ,REP05,     ,,*,0.0000
214028CA404NUA      ,REP05,,,*,0.0000
214028DA441NUA      ,REP05,,,*,0.0000
21402954601         ,REP05,,,*,0.0000
214035470000001     ,REP05,     ,,*,0.0000
2140374005          ,REP05,     ,,*,0.0000
214050313614001     ,REP05,     ,,*,0.0000
214050313620001     ,REP05,,,*,0.0000
214050313629001     ,REP05,     ,,*,0.0000
214050314820001     ,REP05,,,*,0.0000
214050314825001     ,REP05,     ,,*,0.0000
214050314829001     ,REP05,     ,,*,0.0000
214050314836001     ,REP05,     ,,*,0.0000
214050322509801     ,REP05,     ,,*,0.0000
214050323614001     ,REP05,     ,,*,0.0000
214050323629001     ,REP05,     ,,*,0.0000
214050324829001     ,REP05,     ,,*,0.0000
214050324836001     ,REP05,     ,,*,0.0000
214050327818001     ,REP05,     ,,*,0.0000
214050327830001     ,REP05,     ,,*,0.0000
214050327845001     ,REP05,     ,,*,0.0000
21405201201         ,REP05,,,*,0.0000
21405201401         ,REP05,     ,,*,0.0000
21405201801         ,REP05,     ,,*,0.0000
214052031601        ,REP05,     ,,*,0.0000
21405203801         ,REP05,     ,,*,0.0000
214052051601        ,REP05,     ,,*,0.0000
21405230101         ,REP05,     ,,*,0.0000
214052301601        ,REP05,     ,,*,0.0000
214052302501        ,REP05,     ,,*,0.0000
21405230401         ,REP05,     ,,*,0.0000
21405230601         ,REP05,     ,,*,0.0000
214066261036496     ,REP05,     ,,*,0.0000
21408500612501      ,REP05,     ,,*,0.0000
21409280060         ,REP05,,,*,0.0000
21409902000201      ,REP05,     ,,*,0.0000
21409902000301      ,REP05,     ,,*,0.0000
21409902000401      ,REP05,     ,,*,0.0000
21409902000501      ,REP05,     ,,*,0.0000
21409902000601      ,REP05,     ,,*,0.0000
21409902000801      ,REP05,     ,,*,0.0000
21409902001001      ,REP05,     ,,*,0.0000
21409902001201      ,REP05,     ,,*,0.0000
21409903000401      ,REP05,     ,,*,0.0000
21409903000601      ,REP05,     ,,*,0.0000
21409903000801      ,REP05,     ,,*,0.0000
21409903001001      ,REP05,     ,,*,0.0000
21409904000801      ,REP05,     ,,*,0.0000
21409904001201      ,REP05,     ,,*,0.0000
214099070001501     ,REP05,     ,,*,0.0000
21409907001301      ,REP05,     ,,*,0.0000
21409908001601      ,REP05,,,*,0.0000
21409908001801      ,REP05,,,*,0.0000
21409908002201      ,REP05,,,*,0.0000
21409908002801      ,REP05,     ,,*,0.0000
21409908003001      ,REP05,     ,,*,0.0000
21409908003501      ,REP05,     ,,*,0.0000
214099080040        ,REP05,,,*,0.0000
214099080050        ,REP05,,,*,0.0000
214099080060        ,REP05,,,*,0.0000
214099080080        ,REP05,,,*,0.0000
21409908011601      ,REP05,,,*,0.0000
21409908011801      ,REP05,     ,,*,0.0000
21409908012201      ,REP05,,,*,0.0000
2140AMSF84264000    ,REP05,     ,,*,0.0000
2140AMSF84294000    ,REP05,     ,,*,0.0000
2140DRIVERBB        ,REP05,     ,,*,0.0000
2140KIT             ,REP05,,,*,0.0000
2140MKT09565HZ      ,REP05,,,*,0.0000
2140MKT0GA9020      ,REP05,,,*,0.0000
2140OP-04379        ,REP05,     ,,*,0.0000
2140P-18150         ,REP05,,,*,0.0000
2140PD0111-12       ,REP05,     ,,*,0.0000
2140PR0045          ,REP05,,,*,0.0000
2140Q374017         ,REP05,     ,,*,0.0000
2140US002850701     ,REP05,     ,,*,0.0000
2140US002850702     ,REP05,     ,,*,0.0000
2140US002850703     ,REP05,     ,,*,0.0000
2140US002850704     ,REP05,     ,,*,0.0000
2140US002850705     ,REP05,     ,,*,0.0000
2140US002850706     ,REP05,     ,,*,0.0000
2140US002850707     ,REP05,     ,,*,0.0000
2140US002850708     ,REP05,     ,,*,0.0000
2140US002850709     ,REP05,     ,,*,0.0000
2140US002850710     ,REP05,     ,,*,0.0000
2140US002850711     ,REP05,     ,,*,0.0000
2140US002850712     ,REP05,     ,,*,0.0000
2140US002850713     ,REP05,     ,,*,0.0000
2140US002850714     ,REP05,     ,,*,0.0000
2140US002850715     ,REP05,     ,,*,0.0000
2140US002850716     ,REP05,     ,,*,0.0000
2140US002850717     ,REP05,     ,,*,0.0000
2140US002850719     ,REP05,     ,,*,0.0000
2140US002850722     ,REP05,     ,,*,0.0000
2140US002850725     ,REP05,     ,,*,0.0000
2140US002850726     ,REP05,     ,,*,0.0000
2140US002855005     ,REP05,     ,,*,0.0000
2140US002855008     ,REP05,     ,,*,0.0000
2140US002855012     ,REP05,     ,,*,0.0000
2140US002855014     ,REP05,     ,,*,0.0000
2140US0150051       ,REP05,     ,,*,0.0000
2140US0235901       ,REP05,     ,,*,0.0000
2140US0235902       ,REP05,     ,,*,0.0000
2140US0235903       ,REP05,     ,,*,0.0000
2140US0235930       ,REP05,     ,,*,0.0000
2142379400601       ,REP05,     ,,*,0.0000
2142379400801       ,REP05,     ,,*,0.0000
21423794064001      ,REP05,     ,,*,0.0000
21423794084001      ,REP05,     ,,*,0.0000
21429541001         ,REP05,     ,,*,0.0000
21429541201         ,REP05,,,*,0.0000
2142954801          ,REP05,     ,,*,0.0000
21439541002         ,REP05,     ,,*,0.0000
21439541202         ,REP05,     ,,*,0.0000
21439541601         ,REP05,     ,,*,0.0000
2143954802          ,REP05,     ,,*,0.0000
21452106001         ,REP05,     ,,*,0.0000
2145210601          ,REP05,,,*,0.0000
21452108001         ,REP05,     ,,*,0.0000
2145210801          ,REP05,     ,,*,0.0000
21452110001         ,REP05,     ,,*,0.0000
2145211001          ,REP05,,,*,0.0000
21452112001         ,REP05,     ,,*,0.0000
2145211201          ,REP05,     ,,*,0.0000
2145241001002       ,REP05,,,*,0.0000
2145241201101       ,REP05,     ,,*,0.0000
2146310001          ,REP05,     ,,*,0.0000
2146311001          ,REP05,     ,,*,0.0000
2146313001          ,REP05,,,*,0.0000
2146314001          ,REP05,     ,,*,0.0000
2146315001          ,REP05,     ,,*,0.0000
2146316001          ,REP05,     ,,*,0.0000
2146318001          ,REP05,     ,,*,0.0000
214631901           ,REP05,     ,,*,0.0000
2146320001          ,REP05,,,*,0.0000
214632201           ,REP05,,,*,0.0000
214632501           ,REP05,,,*,0.0000
214633201           ,REP05,,,*,0.0000
214633801           ,REP05,     ,,*,0.0000
214634501           ,REP05,     ,,*,0.0000
214635001           ,REP05,     ,,*,0.0000
214636001           ,REP05,,,*,0.0000
214638001           ,REP05,,,*,0.0000
214639001           ,REP05,     ,,*,0.0000
214ITR310/04X14     ,REP05,     ,,*,0.0000
214ITR310/05X15     ,REP05,     ,,*,0.0000
214M514/6SV2750     ,REP05,     ,,*,0.0000
214US02850720       ,REP05,     ,,*,0.0000
215000000321.00     ,REP05,     ,,*,0.0000
215000100500002     ,REP05,     ,,*,0.0000
215000100600002     ,REP05,     ,,*,0.0000
2150094             ,REP05,     ,,*,0.0000
2150096             ,REP05,     ,,*,0.0000
2160KIT             ,REP05,,,*,0.0000
2162                ,REP05,     ,,*,0.0000
2170/8KIT           ,REP05,     ,,*,0.0000
2175/3              ,,,,*,0.0000
2180/6KIT           ,REP05,     ,,*,0.0000
21841301            ,REP05,     ,,*,0.0000
21841601            ,REP05,     ,,*,0.0000
21841901            ,REP05,     ,,*,0.0000
21842501            ,REP05,     ,,*,0.0000
2185/3              ,REP05,     ,,*,0.0000
21851601            ,REP05,     ,,*,0.0000
21852201            ,REP05,     ,,*,0.0000
21853501            ,REP05,     ,,*,0.0000
21854001            ,REP05,,,*,0.0000
21855001            ,REP05,     ,,*,0.0000
2194                ,REP05,     ,,*,0.0000
21R-10              ,REP05,,,*,0.0000
22081500            ,REP05,     ,,*,0.0000
22084313            ,REP05,     ,,*,0.0000
22084318            ,REP05,     ,,*,0.0000
22086600            ,REP05,     ,,*,0.0000
22086601            ,REP05,,,*,0.0000
22086606            ,REP05,     ,,*,0.0000
220866062           ,REP05,     ,,*,0.0000
22086611            ,REP05,     ,,*,0.0000
22086616            ,REP05,     ,,*,0.0000
22087712            ,REP05,,,*,0.0000
22087722            ,REP05,     ,,*,0.0000
22088600            ,REP05,     ,,*,0.0000
22100020            ,REP05,,,*,0.0000
22100030            ,REP05,     ,,*,0.0000
22100070            ,REP05,     ,,*,0.0000
22100090            ,REP05,     ,,*,0.0000
2218                ,REP05,     ,,*,0.0000
2219                ,REP05,     ,,*,0.0000
2225                ,REP05,     ,,*,0.0000
2225/KA             ,REP05,     ,,*,0.0000
2230                ,REP05,     ,,*,0.0000
2240                ,REP05,     ,,*,0.0000
2240KA              ,REP05,     ,,*,0.0000
224401              ,REP05,     ,,*,0.0000
224402              ,REP05,     ,,*,0.0000
224403              ,REP05,     ,,*,0.0000
2250                ,REP05,     ,,*,0.0000
2250/KA             ,REP05,     ,,*,0.0000
225201              ,REP05,     ,,*,0.0000
225202              ,REP05,     ,,*,0.0000
225203              ,REP05,     ,,*,0.0000
225701              ,REP05,     ,,*,0.0000
225702              ,REP05,     ,,*,0.0000
225703              ,REP05,     ,,*,0.0000
2260                ,REP05,     ,,*,0.0000
2270                ,REP05,     ,,*,0.0000
22889               ,REP05,,,*,0.0000
22890               ,REP05,,,*,0.0000
230/20              ,REP05,     ,,*,0.0000
230/30              ,REP05,     ,,*,0.0000
230/40              ,REP05,     ,,*,0.0000
230/50              ,REP05,     ,,*,0.0000
230/60              ,REP05,     ,,*,0.0000
2300/27+27CS        ,REP05,,,*,0.0000
2300/CS30+30        ,REP05,     ,,*,0.0000
2300/CS30+50        ,REP05,     ,,*,0.0000
2300/CS35+35        ,REP05,     ,,*,0.0000
2300/CS40+40        ,REP05,     ,,*,0.0000
2300/OT30+40        ,REP05,     ,,*,0.0000
2300/OT30+50        ,REP05,     ,,*,0.0000
2300/OT40+40        ,REP05,     ,,*,0.0000
23002833            ,REP05,,,*,0.0000
23003030CS          ,REP05,     ,,*,0.0000
2302OL              ,REP05,     ,,*,0.0000
2303050CS           ,REP05,     ,,*,0.0000
2303050CSKA1        ,REP05,     ,,*,0.0000
2303222M2DT         ,REP05,     ,,*,0.0000
2303CSKA1           ,REP05,     ,,*,0.0000
2303CSKA10          ,REP05,,,*,0.0000
2303CSKA11          ,REP05,,,*,0.0000
2303CSKA12          ,REP05,,,*,0.0000
2303CSKA13          ,REP05,     ,,*,0.0000
2303CSKA14          ,REP05,     ,,*,0.0000
2303CSKA2           ,REP05,     ,,*,0.0000
2303CSKA3           ,REP05,     ,,*,0.0000
2303CSKA4           ,REP05,     ,,*,0.0000
2303CSKA5           ,REP05,     ,,*,0.0000
2303CSKA6           ,REP05,     ,,*,0.0000
2303CSKA7           ,REP05,     ,,*,0.0000
2303CSKA8           ,REP05,     ,,*,0.0000
2303CSKA9           ,REP05,     ,,*,0.0000
23063030CS          ,REP05,     ,,*,0.0000
23063040CS          ,REP05,     ,,*,0.0000
23063050CS          ,REP05,     ,,*,0.0000
23063060CS          ,REP05,     ,,*,0.0000
23063070CS          ,REP05,     ,,*,0.0000
23063535CS          ,REP05,     ,,*,0.0000
23063545CS          ,REP05,     ,,*,0.0000
23064040CS          ,REP05,     ,,*,0.0000
23064060CS          ,REP05,     ,,*,0.0000
23066050CS          ,REP05,     ,,*,0.0000
2309040CSKA         ,REP05,     ,,*,0.0000
230907006031        ,REP05,,,*,0.0000
2315190             ,REP05,,,*,0.0000
2332109             ,REP05,     ,,*,0.0000
2332111             ,REP05,     ,,*,0.0000
2332113             ,REP05,     ,,*,0.0000
23370               ,REP05,     ,,*,0.0000
23371               ,REP05,     ,,*,0.0000
23402513201         ,REP05,     ,,*,0.0000
23403011201         ,REP05,     ,,*,0.0000
2342004             ,REP05,     ,,*,0.0000
2342008             ,REP05,     ,,*,0.0000
2352013             ,REP05,     ,,*,0.0000
2352053             ,REP05,     ,,*,0.0000
235215              ,REP05,     ,,*,0.0000
2370112             ,REP05,     ,,*,0.0000
238160025           ,REP05,,,*,0.0000
2405001             ,REP05,,,*,0.0000
24443               ,REP05,     ,,*,0.0000
251468-5            ,REP05,,,*,0.0000
252552              ,REP05,     ,,*,0.0000
252802E             ,REP05,     ,,*,0.0000
2539081201          ,REP05,     ,,*,0.0000
2539212201          ,REP05,     ,,*,0.0000
25-42               ,REP05,,,*,0.0000
25-43               ,REP05,,,*,0.0000
25-44               ,REP05,,,*,0.0000
25-45               ,REP05,,,*,0.0000
26/C/1              ,REP05,     ,,*,0.0000
26000BG             ,REP06,,M3 ,*,10.9000
262                 ,REP05,,,*,0.0000
26357               ,REP05,,,*,0.0000
26400-001 45        ,REP05,     ,,*,0.0000
266N                ,REP05,     ,,*,0.0000
268100000           ,REP05,     ,,*,0.0000
268102000           ,REP05,     ,,*,0.0000
268112000           ,REP05,     ,,*,0.0000
268114000           ,REP05,     ,,*,0.0000
268200000           ,REP05,     ,,*,0.0000
268212000           ,REP05,     ,,*,0.0000
268212001           ,REP05,     ,,*,0.0000
268300000           ,REP05,     ,,*,0.0000
268300001           ,REP05,     ,,*,0.0000
268304000           ,REP05,     ,,*,0.0000
2684                ,REP05,     ,,*,0.0000
26916               ,REP05,     ,,*,0.0000
270FC23             ,REP05,,,*,0.0000
270FC23D            ,REP05,,,*,0.0000
2712                ,REP05,,,*,0.0000
27200BG             ,REP06,,M3 ,*,11.7000
280005              ,REP05,     ,,*,0.0000
280007              ,REP05,     ,,*,0.0000
280008              ,REP05,     ,,*,0.0000
280016              ,REP05,     ,,*,0.0000
280018              ,REP05,     ,,*,0.0000
280130              ,REP05,     ,,*,0.0000
280131              ,REP05,     ,,*,0.0000
280133              ,REP05,     ,,*,0.0000
280134              ,REP05,     ,,*,0.0000
280135              ,REP05,     ,,*,0.0000
280137              ,REP05,     ,,*,0.0000
280139              ,REP05,     ,,*,0.0000
280194              ,     ,     ,,*,0.0000
280271              ,REP05,     ,,*,0.0000
280655              ,REP05,     ,,*,0.0000
2809911651          ,REP05,     ,,*,0.0000
2809911655          ,REP05,     ,,*,0.0000
2850718             ,REP05,     ,,*,0.0000
2850724             ,REP05,     ,,*,0.0000
2850730             ,REP05,     ,,*,0.0000
2855006             ,REP05,     ,,*,0.0000
2855007             ,REP05,     ,,*,0.0000
2855009             ,REP05,     ,,*,0.0000
2855010             ,REP05,     ,,*,0.0000
2855011             ,REP05,     ,,*,0.0000
2855013             ,REP05,     ,,*,0.0000
29041110            ,REP05,     ,,*,0.0000
290411101           ,REP05,     ,,*,0.0000
290411105           ,REP05,,,*,0.0000
29041111            ,REP05,,,*,0.0000
290411115           ,REP05,,,*,0.0000
29101119            ,REP05,     ,,*,0.0000
2910111905KG        ,REP05,,,*,0.0000
2935                ,REP05,     ,,*,0.0000
2942                ,REP05,     ,,*,0.0000
2946                ,REP05,     ,,*,0.0000
298035              ,REP05,     ,,*,0.0000
29PRIMAAR           ,REP05,     ,,*,0.0000
29PRIMAMAXIGH       ,REP05,     ,,*,0.0000
29PRIMANE           ,REP05,     ,,*,0.0000
29REGIEPOSTEGH      ,REP05,     ,,*,0.0000
2B20X041250X2500    ,REP01,,FG ,/,80.0000
2C0000010100610     ,REP05,     ,,*,0.0000
2C0000010704601     ,REP05,,,*,0.0000
2C0000011511060     ,REP05,     ,,*,0.0000
2C0000011604006     ,REP05,     ,,*,0.0000
2C0000011604008     ,REP05,     ,,*,0.0000
2C0000011604010     ,REP05,     ,,*,0.0000
2C0000011604012     ,REP05,     ,,*,0.0000
2C0000011604014     ,REP05,     ,,*,0.0000
2C0000011604517     ,REP05,     ,,*,0.0000
2C0000011604520     ,REP05,     ,,*,0.0000
2C0000011605010     ,REP05,     ,,*,0.0000
2C0000011605012     ,REP05,     ,,*,0.0000
2C0000011605014     ,REP05,     ,,*,0.0000
2C0000011605517     ,REP05,     ,,*,0.0000
